Hash;Title;Link;Description;Category;KeyWords;Published;LastUpdated;Author;Source;Paywall
8c2db9f928ce7f3df2f884cbf080d6d8798110fbc72910f75bb09da70a77b6c8;Südwest-Industrie mit mehr Umsatz im Jahr 2023;https://www.zeit.de/news/2024-04/18/suedwest-industrie-mit-mehr-umsatz-im-jahr-2023;Hier finden Sie Informationen zu dem Thema „Statistik“. Lesen Sie jetzt „Südwest-Industrie mit mehr Umsatz im Jahr 2023“.;Statistik;News, Statistik, Fellbach, Umsatz, Südwesten;2024-04-18T10:58:49+02:00;2024-04-18T10:58:49+02:00;;dpa Baden-Württemberg;false
aba4d6b41e21f5d286bfe68145770e8d2122a80b0ffb8d9173ac6cc4c9eb1bdf;Tsunami-Warnung nach heftigem Vulkanausbruch in Indonesien;https://www.zeit.de/news/2024-04/18/tsunami-warnung-nach-heftigem-vulkanausbruch-in-indonesien;Hier finden Sie Informationen zu dem Thema „Alarm“. Lesen Sie jetzt „Tsunami-Warnung nach heftigem Vulkanausbruch in Indonesien“.;Alarm;News, Alarm, Indonesien, Sanguine-Insel, Tsunami, Vulkanausbruch, Alarm, Vulkan;2024-04-18T10:58:27+02:00;2024-04-18T10:58:27+02:00;;dpa;false
875617a719961c2445fe0a89efc55aec6cfac8673fcc4520ef75b1092b4fd9c3;"Vergewaltigung: Hinweise nach ""Aktenzeichen XY""-Sendung";https://www.zeit.de/news/2024-04/18/vergewaltigung-hinweise-nach-aktenzeichen-xy-sendung;"Hier finden Sie Informationen zu dem Thema „Freiburg“. Lesen Sie jetzt „Vergewaltigung: Hinweise nach ""Aktenzeichen XY""-Sendung“.";Freiburg;News, Freiburg, Freiburg, Aktenzeichen XY, Kriminalität, Vergewaltigung;2024-04-18T10:58:23+02:00;2024-04-18T10:58:23+02:00;;dpa Baden-Württemberg;false
fe43895fed0a2d5fa1d273362d0c74dbf461608fa6bd5d9c330b152b048e0cc7;Eine Woche nach UEFA-Sperre: Bayern-Fans zünden Pyrotechnik;https://www.zeit.de/news/2024-04/18/eine-woche-nach-uefa-sperre-bayern-fans-zuenden-pyrotechnik;Hier finden Sie Informationen zu dem Thema „Fußball“. Lesen Sie jetzt „Eine Woche nach UEFA-Sperre: Bayern-Fans zünden Pyrotechnik“.;Fußball;News, Fußball, Herbert Hainer, Bayern, München, Uefa, FC Bayern München, FC Arsenal, Champions League, Fußball, Pyrotechnik;2024-04-18T10:57:30+02:00;2024-04-18T10:57:30+02:00;;dpa Bayern;false
d93a40c7ed07eee2e7be709220c7c9b0b6fa3bc30c4764218ea9f48a7456734f;Geldvermögen privater Haushalte auf Rekordwert gestiegen;https://www.zeit.de/news/2024-04/18/geldvermoegen-privater-haushalte-auf-rekordwert-gestiegen;Hier finden Sie Informationen zu dem Thema „Verbraucher“. Lesen Sie jetzt „Geldvermögen privater Haushalte auf Rekordwert gestiegen“.;Verbraucher;News, Verbraucher, Deutsche Bundesbank, Geldvermögen, Rekordwert, Haushalt, Symbolbild, Bargeld, Aktien, Geld;2024-04-18T10:57:18+02:00;2024-04-18T10:57:18+02:00;;dpa;false
65944a8f15fe667a2133296d01c5e747336f82eb58bb095793a01ab35a21d3a4;Schneefälle im tschechischen Böhmerwald: Verkehrsprobleme;https://www.zeit.de/news/2024-04/18/schneefaelle-im-tschechischen-boehmerwald-verkehrsprobleme;Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Schneefälle im tschechischen Böhmerwald: Verkehrsprobleme“.;Wetter;News, Wetter, Böhmerwald, Tschechien, Schneefall, Verkehrsproblem, Eisglätte, Südwesten, Wetter;2024-04-18T10:57:10+02:00;2024-04-18T10:57:10+02:00;;dpa Bayern;false
6f30ad54b43e9b87b95f7f91d595969886bdc91842c755542d2567f467a59faf;Baum stürzt auf Waldarbeiter: Tödlich verletzt;https://www.zeit.de/news/2024-04/18/baum-stuerzt-auf-waldarbeiter-toedlich-verletzt;Hier finden Sie Informationen zu dem Thema „Rauhenebrach “. Lesen Sie jetzt „Baum stürzt auf Waldarbeiter: Tödlich verletzt“.;Rauhenebrach;News, Rauhenebrach , Rauhenebrach;2024-04-18T10:55:48+02:00;2024-04-18T10:55:48+02:00;;dpa Bayern;false
a4a22100900873892ef50ba21f9cc71329127a8afac5cf3bb1ab664404acb4ad;Wollen Sie das Böse vermenschlichen, Herr Cattelan?;https://www.zeit.de/2024/17/maurizio-cattelan-biennale-venedig-vatikan-kunst;Er ist ein Weltstar der Kunst – und ein religiöser Provokateur. Jetzt gestaltet der Italiener Maurizio Cattelan bei der Biennale in Venedig den Pavillon des Vatikans.;"Z+ (abopflichtiger Inhalt);
        
    
Maurizio Cattelan";Sinn, Maurizio Cattelan, Biennale, Venedig, Vatikan, Katholische Kirche, Kunst, Papst;2024-04-18T10:51:53+02:00;2024-04-18T10:51:53+02:00;Julius Müller-Meiningen;Erschienen in Christ & Welt;false
4b77b6bd5c2565978d18f1d61b79e844084447468ee4b1c96dc4948c859562c9;Bilder des Tages;https://www.zeit.de/news/2024-04/18/bilder-des-tages;Hier finden Sie Informationen zu dem Thema „Fotografie“. Lesen Sie jetzt „Bilder des Tages“.;Fotografie;News, Fotografie, Amsterdam;2024-04-18T10:51:37+02:00;2024-04-18T10:51:37+02:00;;dpa;false
058f6ee48afa01ee0d78247f828174715fe4a113c58e8f6daa522ca59a349a03;Opposition wirft Schwarz-Rot Versagen vor;https://www.zeit.de/news/2024-04/18/opposition-wirft-schwarz-rot-versagen-vor;Hier finden Sie Informationen zu dem Thema „Abgeordnetenhaus“. Lesen Sie jetzt „Opposition wirft Schwarz-Rot Versagen vor“.;Abgeordnetenhaus;News, Abgeordnetenhaus, Carsten Schatz, Anne Helm, Bettina Jarasch, Werner Graf, Berlin, CDU, SPD, Abgeordnetenhaus;2024-04-18T10:47:18+02:00;2024-04-18T10:47:18+02:00;;dpa Berlin/Brandenburg;false
612e44b594380bc8faef975b3cc1fad350e7c9e1d3870a5820768068209969e2;30.000 Unterschriften für fünf Tage Bildungsurlaub;https://www.zeit.de/news/2024-04/18/30-000-unterschriften-fuer-fuenf-tage-bildungsurlaub;Hier finden Sie Informationen zu dem Thema „Bildung“. Lesen Sie jetzt „30.000 Unterschriften für fünf Tage Bildungsurlaub“.;Bildung;News, Bildung, Daniela Kolbe, Dresden, DGB, Bildungsurlaub, Volksantrag;2024-04-18T10:46:44+02:00;2024-04-18T10:46:44+02:00;;dpa Sachsen;false
3bb502482c6c14168cf168a9cc9488d20a2917d6f467a2563f277acfa317e520;Universität in Jena bei Thüringer Abiturienten hoch im Kurs;https://www.zeit.de/news/2024-04/18/universitaet-in-jena-bei-thueringer-abiturienten-hoch-im-kurs;Hier finden Sie Informationen zu dem Thema „Studie“. Lesen Sie jetzt „Universität in Jena bei Thüringer Abiturienten hoch im Kurs“.;Studie;News, Studie, Friedrich Schiller, Jena, Erfurt, Thüringen, CHE, Friedrich-Schiller-Universität Jena, Hauptgebäude;2024-04-18T10:45:36+02:00;2024-04-18T10:45:36+02:00;;dpa Thüringen;false
1ac833f60efa3cfde644c30e6b61684db5388fce76d5e7e5b5fd763f370534b8;Mehr als 8000 Geräte verschwunden: Anklage;https://www.zeit.de/news/2024-04/18/mehr-als-8000-geraete-verschwunden-anklage;Hier finden Sie Informationen zu dem Thema „Osnabrück“. Lesen Sie jetzt „Mehr als 8000 Geräte verschwunden: Anklage“.;Osnabrück;News, Osnabrück, Osnabrück, Anklage, Kamingerät;2024-04-18T10:44:54+02:00;2024-04-18T10:44:54+02:00;;dpa Niedersachsen;false
34879afcd7a9eda797f1199ed5a857ced3968821f5754e82e18f264d28b8690f;Scheune mit Fahrzeugen brennt in Bredenbek;https://www.zeit.de/news/2024-04/18/scheune-mit-fahrzeugen-brennt-in-bredenbek;Hier finden Sie Informationen zu dem Thema „Feuerwehreinsatz“. Lesen Sie jetzt „Scheune mit Fahrzeugen brennt in Bredenbek“.;Feuerwehreinsatz;News, Feuerwehreinsatz, Bredenbek, Feuerwehr, Feuerwehreinsatz, Einsatzkraft, Schutzkleidung, Rauchentwicklung, Fahrzeug;2024-04-18T10:41:14+02:00;2024-04-18T10:41:14+02:00;;dpa Hamburg/Schleswig-Holstein;false
f0effa99e3dc5af5cf8f0dc463fb375f2df69ad68fbad86695b98bfe337b6756;Parteien bereiten sich in Augsburg auf die OB-Wahl 2026 vor;https://www.zeit.de/news/2024-04/18/parteien-bereiten-sich-in-augsburg-auf-die-ob-wahl-2026-vor;Hier finden Sie Informationen zu dem Thema „Kommunen“. Lesen Sie jetzt „Parteien bereiten sich in Augsburg auf die OB-Wahl 2026 vor“.;Kommunen;News, Kommunen, Martina Wild, Augsburg, Kommune;2024-04-18T10:41:01+02:00;2024-04-18T10:41:01+02:00;;dpa Bayern;false
6f6426711a60ea68435c4ea4220f608c782c93659dc86ae0db5dc49178742977;Zahlreiche Autobahn-Unfälle wegen Hagel und heftigem Regen;https://www.zeit.de/news/2024-04/18/13-unfaelle-durch-hagel-und-regen-auf-der-a5;Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Zahlreiche Autobahn-Unfälle wegen Hagel und heftigem Regen“.;Verkehr;News, Verkehr, Baden-Württemnberg, Unfall, Verkehr, Fahrzeug;2024-04-18T10:40:04+02:00;2024-04-18T10:40:04+02:00;;dpa;false
6c786a2c0189781e03d83963161cfc3d9ba2c0825ad7decd178a7aa18b2b1ea6;Heimatnahes Studium beliebt: Abiturienten bleiben in Sachsen;https://www.zeit.de/news/2024-04/18/heimatnahes-studium-beliebt-abiturienten-bleiben-in-sachsen;Hier finden Sie Informationen zu dem Thema „Bildung“. Lesen Sie jetzt „Heimatnahes Studium beliebt: Abiturienten bleiben in Sachsen“.;Bildung;News, Bildung, Sachsen, Brandenburg, Südwestsachsen, Leipzig, Dresden, Sachsen-Anhalt, TU Dresden, CHE, Universität Leipzig, TU Chemnitz;2024-04-18T10:40:04+02:00;2024-04-18T10:40:04+02:00;;dpa Sachsen;false
97bac6fe0a6b81744dee904dc58718538c364005c5449043ede24dc9a24b3199;SPD-Abgeordnete fordern neues Sondervermögen für Sicherheit;https://www.zeit.de/news/2024-04/18/spd-abgeordnete-fordern-neues-sondervermoegen-fuer-sicherheit;Hier finden Sie Informationen zu dem Thema „Verteidigung“. Lesen Sie jetzt „SPD-Abgeordnete fordern neues Sondervermögen für Sicherheit“.;Verteidigung;News, Verteidigung, Wiebke Esdar, Dirk Wiese, Johann Saathoff, Olaf Scholz, Norderney, Nordrhein-Westfalen, Niedersachsen, Bremen, SPD, Bundestag;2024-04-18T10:38:23+02:00;2024-04-18T10:38:23+02:00;;dpa Niedersachsen;false
da7c3c76487651c3f533292cd53bdbae260fe17eb36c21587cd82e0ed5ab8e20;Nach Zug-Kollision in Worms: Bahnverkehr läuft wieder;https://www.zeit.de/news/2024-04/18/nach-zug-kollision-in-worms-bahnverkehr-laeuft-wieder;Hier finden Sie Informationen zu dem Thema „Unfall“. Lesen Sie jetzt „Nach Zug-Kollision in Worms: Bahnverkehr läuft wieder“.;Unfall;News, Unfall, Worms, Bahnverkehr, Unfall, Hauptbahnhof, Schotterbett;2024-04-18T10:38:17+02:00;2024-04-18T10:38:17+02:00;;dpa Baden-Württemberg;false
88a08345d51f7d07cc00a8915f9ccdae1df03b8792e556d905ba58de20f8393d;Schüsse an Schule: 15-jähriger wegen Mordes vor Gericht;https://www.zeit.de/news/2024-04/18/15-jaehriger-schueler-wegen-mordverdachts-vor-gericht;Hier finden Sie Informationen zu dem Thema „Prozess“. Lesen Sie jetzt „Schüsse an Schule: 15-jähriger wegen Mordes vor Gericht“.;Prozess;News, Prozess, Offenburg, Staatsanwaltschaft, Mordverdacht, Waldbachschule, Mordprozess;2024-04-18T10:37:18+02:00;2024-04-18T10:37:18+02:00;;dpa;false
1a1c33d7805efe79693f584ea1fe89e0eecd4e89bb3397279c668875740998ca;Auseinandersetzung: Mann lebensgefährlich verletzt;https://www.zeit.de/news/2024-04/18/auseinandersetzung-mindestens-ein-mensch-verletzt;Hier finden Sie Informationen zu dem Thema „Schriesheim “. Lesen Sie jetzt „Auseinandersetzung: Mann lebensgefährlich verletzt“.;Schriesheim;News, Schriesheim , Auseinandersetzung, Blaulicht;2024-04-18T10:37:14+02:00;2024-04-18T10:37:14+02:00;;dpa Baden-Württemberg;false
