Hash;Title;Link;Description;Category;KeyWords;Published;LastUpdated;Author;Source;Paywall
1711479580866dc320894e29e4b7f4907e438cee92c69c9fe8f6e3fdbe0b2cda;Todesermittlungsverfahren nach Hotel-Einsturz eingeleitet;https://www.zeit.de/news/2024-08/07/todesermittlungsverfahren-nach-hotel-einsturz-eingeleitet;Hier finden Sie Informationen zu dem Thema „Unglück in Mosel-Ort“. Lesen Sie jetzt „Todesermittlungsverfahren nach Hotel-Einsturz eingeleitet“.;"Z+ (abopflichtiger Inhalt);
        
    
Unglück in Mosel-Ort";News, Unglück in Mosel-Ort, Mosel, Trier, Todesermittlungsverfahren, Unglück, Einsturz;2024-08-07T11:00:44+02:00;2024-08-07T11:00:44+02:00;;dpa Rheinland-Pfalz/Saarland;false
c6bb791bf62f5f541b8801e899c6b69e526eeb9b611e3afe15151ebd65ccff69;Minister sieht Entwicklung in Sportvereinen positiv;https://www.zeit.de/news/2024-08/07/minister-sieht-entwicklung-in-sportvereinen-positiv;Hier finden Sie Informationen zu dem Thema „Steffen Freiberg“. Lesen Sie jetzt „Minister sieht Entwicklung in Sportvereinen positiv“.;"Z+ (abopflichtiger Inhalt);
        
    
Steffen Freiberg";News, Steffen Freiberg, Steffen Freiberg, Brandenburg, SPD, Sportverein;2024-08-07T10:59:55+02:00;2024-08-07T10:59:55+02:00;;dpa Berlin/Brandenburg;false
c2ec33abc3486ef0b7a683c960462fdcce72ee9969bfaffd6204d67e12a00117;Wieder mehrere Drohmails an Thüringer Schulen;https://www.zeit.de/news/2024-08/07/erneute-drohmail-am-erfurter-gutenberg-gymnasium;Hier finden Sie Informationen zu dem Thema „Zwei Schulen evakuiert“. Lesen Sie jetzt „Wieder mehrere Drohmails an Thüringer Schulen“.;"Z+ (abopflichtiger Inhalt);
        
    
Zwei Schulen evakuiert";News, Zwei Schulen evakuiert, Erfurt, Polizei, Drohmail, Schulbetrieb, Kriminalität;2024-08-07T10:59:16+02:00;2024-08-07T10:59:16+02:00;;dpa Thüringen;false
c44d92e65d468a91defc0d1dce1502ac8378f6565246018947dd2654b8a1acee;Minister zu Hoteleinsturz: Emotionale Situation für Kräfte;https://www.zeit.de/news/2024-08/07/minister-zu-hoteleinsturz-emotionale-situation-fuer-kraefte;Hier finden Sie Informationen zu dem Thema „Unglück in Mosel-Ort“. Lesen Sie jetzt „Minister zu Hoteleinsturz: Emotionale Situation für Kräfte“.;"Z+ (abopflichtiger Inhalt);
        
    
Unglück in Mosel-Ort";News, Unglück in Mosel-Ort, Michael Ebling, Mosel, Hoteleinsturz, Unglück;2024-08-07T10:57:43+02:00;2024-08-07T10:57:43+02:00;;dpa Rheinland-Pfalz/Saarland;false
3ad7a0fe6723f2fcd8eae8df12510ce1b015a2b6f69e20c0d2c577589f8efd9e;USA und China halten Militärmanöver im Südchinesischen Meer ab;https://www.zeit.de/politik/ausland/2024-08/suedchinesisches-meer-usa-china-philippinen-militaermanoever;Mit mehreren Verbündeten führen die USA Militärübungen im Südchinesischen Meer durch – um Durchfahrten zu gewährleisten. China reagiert mit Luft- und Seepatrouillen.;"Z+ (abopflichtiger Inhalt);
        
    
Südchinesisches Meer";Politik, Südchinesisches Meer, USA, China, Australien, Kanada, Philippinen, Huangyan, Militärmanöver, Militärübung, Seepatrouille;2024-08-07T10:56:49+02:00;2024-08-07T10:56:49+02:00;lk;ZEIT ONLINE,        AFP,        dpa,        AP,        							lk;false
76a12c56e5de08c22afd9fcb0736cc810f8f7822436e4bdc31f4c77248268c7f;Bombendrohungen an Schulen in Dessau und Magdeburg;https://www.zeit.de/news/2024-08/07/bombendrohungen-an-schulen-in-dessau-und-magdeburg;Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Bombendrohungen an Schulen in Dessau und Magdeburg“.;"Z+ (abopflichtiger Inhalt);
        
    
Kriminalität";News, Kriminalität, Dessau, Magdeburg, Dessau-Roßlau, Bombendrohung, Friederikenschule, Kriminalität;2024-08-07T10:54:35+02:00;2024-08-07T10:54:35+02:00;;dpa Sachsen;false
1698c1fcb744d005d2706daa7f70813f98e86a31965a03b3a83a2c1e877d0880;Zahl der Einkommensmillionäre in Hamburg erneut gestiegen;https://www.zeit.de/news/2024-08/07/zahl-der-einkommensmillionaere-in-hamburg-erneut-gestiegen;Hier finden Sie Informationen zu dem Thema „Statistik“. Lesen Sie jetzt „Zahl der Einkommensmillionäre in Hamburg erneut gestiegen“.;"Z+ (abopflichtiger Inhalt);
        
    
Statistik";News, Statistik, Hamburg, Statistisches Amt für Hamburg und Schleswig-Holstein;2024-08-07T10:53:04+02:00;2024-08-07T10:53:04+02:00;;dpa Hamburg/Schleswig-Holstein;false
69251a55ba2873627cc726609db1f6dfed1591d6f270dc75b27f39e9ea71bba5;Zwei Tote nach Einsturz von Hotel an der Mosel;https://www.zeit.de/gesellschaft/zeitgeschehen/2024-08/kroev-mosel-einsturz-vermisste-truemmer;In dem Urlaubsort Kröv an der Mosel ist ein Hotel eingestürzt. Unter den Trümmern könnten sich bis zu neun Menschen befinden. Bisher wurden zwei Tote geortet.;"Z+ (abopflichtiger Inhalt);
        
    
Urlaubsort Kröv";Gesellschaft, Urlaubsort Kröv, Mosel, Rheinland-Pfalz, Feuerwehr;2024-08-07T10:51:40+02:00;2024-08-07T10:51:40+02:00;kjljk;ZEIT ONLINE,        dpa,        							kj					,        							ljk;false
05c9e286e581d4ef758ab98ff2579a7916a7f01cd99c8c86b468ece4d16db5e3;Beifahrerin stirbt bei Auffahrunfall;https://www.zeit.de/news/2024-08/07/beifahrerin-stirbt-bei-auffahrunfall;Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Beifahrerin stirbt bei Auffahrunfall“.;"Z+ (abopflichtiger Inhalt);
        
    
Verkehr";News, Verkehr, Rhein, Polizei, Auffahrunfall, Verkehr, Anschlussstelle;2024-08-07T10:50:01+02:00;2024-08-07T10:50:01+02:00;;dpa Rheinland-Pfalz/Saarland;false
760c83ab757293f742e18eb6dc4dbf279fbe096518e073f87f75c12610d7ebda;Daniela Katzenberger hat Kummer mit ihrer Tochter;https://www.zeit.de/news/2024-08/07/daniela-katzenberger-hat-kummer-mit-ihrer-tochter;Hier finden Sie Informationen zu dem Thema „Leute“. Lesen Sie jetzt „Daniela Katzenberger hat Kummer mit ihrer Tochter“.;"Z+ (abopflichtiger Inhalt);
        
    
Leute";News, Leute, Daniela Katzenberger, Reality-Star Daniela Katzenberger, Generationenkonflikt;2024-08-07T10:49:43+02:00;2024-08-07T10:49:43+02:00;;dpa;false
